CÓDIGO;EAN;DESCRIPCION;Unidades / Caja;Unidades / Embalaje;Pedido Minimo; TARIFA 2025 ;DTO 1;DTO CUSTAB;NETO CUSTAB;NETO UDS CUSTAB;NETO PROMO CUSTAB;NPC UDS;DTO PARTNER;NETO PARTNER;NETO UDS PARTNER;NETO PROMO CUSTAB;NPP UDS; DTO PROMO Q;PROMO X FAMILIA;FAMILIA PRODUCTO;CORE/STRATEGIC
525829;3086121751066;VELL 1751 ECO BOX12 BLU BCL EU;12;32;1;10,77;25%;5%;7,674 €;0,639 €;6,906 €;0,576 €;9%;7,351 €;0,613 €;6,615 €;0,551 €;10%;PROMO 10% ADICIONAL;MARCADORES VELLEDA 1751;STRATEGIC
525830;3086121751035;VELL 1751 ECO BOX12 RED BCL EU;12;32;1;10,77;25%;5%;7,674 €;0,639 €;6,906 €;0,576 €;9%;7,351 €;0,613 €;6,615 €;0,551 €;10%;PROMO 10% ADICIONAL;MARCADORES VELLEDA 1751;STRATEGIC
525831;3086121751028;VELL 1751 ECO BOX12 GRN BCL EU;12;32;1;10,77;25%;5%;7,674 €;0,639 €;6,906 €;0,576 €;9%;7,351 €;0,613 €;6,615 €;0,551 €;10%;PROMO 10% ADICIONAL;MARCADORES VELLEDA 1751;STRATEGIC
904946;3086121751097;VELL 1751 ECO BOX12 BLK BCL EU;12;24;1;10,77;25%;5%;7,674 €;0,639 €;;;9%;7,351 €;0,613 €;;;;;;STRATEGIC
904947;3086121751066;VELL 1751 ECO BOX12 BLU BCL EU;12;24;1;10,77;25%;5%;7,674 €;0,639 €;;;9%;7,351 €;0,613 €;;;;;;STRATEGIC
904948;3086121751035;VELL 1751 ECO BOX12 RED BCL EU;12;24;1;10,77;25%;5%;7,674 €;0,639 €;;;9%;7,351 €;0,613 €;;;;;;STRATEGIC
904949;3086121751028;VELL 1751 ECO BOX12 GRN BCL EU;12;24;1;10,77;25%;5%;7,674 €;0,639 €;;;9%;7,351 €;0,613 €;;;;;;STRATEGIC
904950;3086120017545;VELL 1751 ECO CBW4 EU;4;88;1;3,66;25%;5%;2,608 €;0,652 €;;;9%;2,498 €;0,624 €;;;;;;STRATEGIC
902087;3086123307124;LIQUID VELL PKT B12 BCL BLU EU;12;32;1;11,55;25%;5%;8,229 €;0,686 €;6,584 €;0,549 €;9%;7,883 €;0,657 €;6,306 €;0,526 €;20%;PROMO 20% ADICIONAL;VELLEDA TINTA LIQUIDA;STRATEGIC
902088;3086123307131;LIQUID VELL PKT B12 BCL BLK EU;12;32;1;11,55;25%;5%;8,229 €;0,686 €;6,584 €;0,549 €;9%;7,883 €;0,657 €;6,306 €;0,526 €;20%;PROMO 20% ADICIONAL;VELLEDA TINTA LIQUIDA;STRATEGIC
902089;3086123307148;LIQUID VELL PKT B12 BCL RED EU;12;32;1;11,55;25%;5%;8,229 €;0,686 €;6,584 €;0,549 €;9%;7,883 €;0,657 €;6,306 €;0,526 €;20%;PROMO 20% ADICIONAL;VELLEDA TINTA LIQUIDA;STRATEGIC
902090;3086123307155;LIQUID VELL PKT B12 BCL GRN EU;12;32;1;11,55;25%;5%;8,229 €;0,686 €;;;9%;7,883 €;0,657 €;;;;;;STRATEGIC
902094;3086123307193;LIQUID VEL PKT AST BCL CBW4 EU;4;96;1;3,94;25%;5%;2,807 €;0,702 €;;;9%;2,689 €;0,672 €;;;;;;STRATEGIC
8413871;3086126707426;MINI VELLEDA BIC KIDS BL6 EU;6;20;20;5,60;25%;5%;3,990 €;0,665 €;;;9%;3,822 €;0,637 €;;;;;;STRATEGIC
8571431;3086126768311;MINI VELLEDA BIC KIDS POT24 EU;24;12;1;15,46;25%;5%;11,015 €;0,459 €;;;9%;10,551 €;0,440 €;;;;;;STRATEGIC
841360;3086129999576;SCHOOL BOARD BLU+FINE MARKR EU;3;24;24;3,52;25%;5%;2,508 €;0,836 €;;;9%;2,402 €;0,801 €;;;;;;STRATEGIC
841362;3086126668468;BIC KIDS SCHOOL BOARD 20X31 EU;3;24;24;4,06;25%;5%;2,893 €;0,964 €;;;9%;2,771 €;0,924 €;;;;;;STRATEGIC
931944;3086126668468;SCHOOL BOARD OUT70 LOT3 15 FR;3;70;70;4,06;25%;5%;2,893 €;0,964 €;;;9%;2,771 €;0,924 €;;;;;;STRATEGIC
875708;3086123155183;BIC VELLEDA 1721 BL3+EFFAC EU;4;25;25;3,35;25%;5%;2,387 €;0,597 €;;;9%;2,286 €;0,572 €;;;;;;STRATEGIC
920292;3086120060671;ROLL 67X100 CM +MARKER 1781 EU;2;10;10;25,56;25%;5%;18,212 €;9,106 €;;;9%;17,445 €;8,722 €;;;;;;STRATEGIC
967261;3086123542372;VEL RECYC 21X31+1721B+ERAS EU;3;24;24;4,27;25%;5%;3,042 €;1,014 €;;;9%;2,914 €;0,971 €;;;;;;STRATEGIC
967444;3086123544208;KIT VELL BRD 21X31 + 8 1721 EU;11;24;24;9,20;25%;5%;6,555 €;0,596 €;;;9%;6,279 €;0,571 €;;;;;;STRATEGIC
9202911;3086126045139;ROLL 45X50 CM + MARKER 1741 EU;2;10;10;12,98;25%;5%;9,248 €;4,624 €;;;9%;8,859 €;4,429 €;;;;;;STRATEGIC
812105;3086120230135;WHITEBOARD 30X44 CM RED EU;1;6;6;10,82;25%;5%;7,709 €;7,709 €;;;9%;7,385 €;7,385 €;;;;;;STRATEGIC
1199000701;3086120007010;WHITEBOARD 60X90 CM GREY EU;1;6;6;40,62;25%;5%;28,942 €;28,942 €;;;9%;27,723 €;27,723 €;;;;;;STRATEGIC
1199024513;3086120245139;WHITEBOARD 44X55 CM BLUE EU;1;6;6;20,79;25%;5%;14,813 €;14,813 €;;;9%;14,189 €;14,189 €;;;;;;STRATEGIC
870492;3086120001001;ROLL 100 X 200 CM EU;1;24;6;38,03;25%;5%;27,096 €;27,096 €;;;9%;25,955 €;25,955 €;;;;;;STRATEGIC
870493;3086120000677;ROLL 67X100 CM EU;1;36;6;17,13;25%;5%;12,205 €;12,205 €;;;9%;11,691 €;11,691 €;;;;;;STRATEGIC
870494;3086120045135;ROLL 45X50 CM EU;1;72;12;7,75;25%;5%;5,522 €;5,522 €;;;9%;5,289 €;5,289 €;;;;;;STRATEGIC
8859925;3086126100302;TIPEX RAP 20ML B10 ESPGR 22 EU;10;12;1;17,38;25%;14%;11,210 €;1,121 €;;;14%;11,210 €;1,121 €;;;;;;CORE
8859926;3086130000000;TIPEX RAP 20ML B10 ESPGR 22 EU;10;12;1;17,90;25%;14%;11,546 €;1,155 €;9,814 €;0,981 €;14%;11,546 €;1,155 €;9,814 €;0,981 €;15%;PROMO 15% ADICIONAL;CORRECCIÓN LIQUIDA;CORE
8871595;3086126100272;TIPP EX RAPID BL1 ESPGR 22 EU;1;10;10;3,10;25%;5%;2,209 €;2,209 €;;;9%;2,116 €;2,116 €;;;;;;STRATEGIC
8871623;3086126100296;TIPP EX RAPID BL2 ESPGR 22 EU;2;10;10;5,57;25%;5%;3,969 €;1,984 €;;;9%;3,802 €;1,901 €;;;;;;STRATEGIC
8871673;3086126100548;TIPPEX RAPID BL2+1 ESPGR 22 EU;3;10;10;5,73;25%;5%;4,083 €;1,361 €;;;9%;3,911 €;1,304 €;;;;;;STRATEGIC
8959503;3086123277342;RAPID20ML ESPG BCLVP15+5 22 EU;20;6;1;26,93;25%;14%;17,370 €;0,868 €;;;14%;17,370 €;0,868 €;;;;;;CORE
9126354;3086123333598;RAPID 25ML GFDI BL3 FS 22 EU;3;10;10;9,00;25%;5%;6,413 €;2,138 €;;;9%;6,143 €;2,048 €;;;;;;STRATEGIC
8022989;3086126100746;SHAKE NSQUE BL1 SPEGRPRO 22 EU;1;10;10;3,44;25%;5%;2,451 €;2,451 €;;;9%;2,348 €;2,348 €;;;;;;STRATEGIC
8022996;3086126100753;SHAKE NSQUE BL2 SPEGRPRO 22 EU;2;10;10;6,41;25%;5%;4,567 €;2,284 €;;;9%;4,375 €;2,187 €;;;;;;STRATEGIC
8024224;3086126100845;SHAKE NSQUE B10 SPEGRPRO 22 EU;10;12;1;22,52;25%;5%;16,046 €;1,605 €;13,639 €;1,364 €;9%;15,370 €;1,537 €;13,064 €;1,306 €;15%;PROMO 15% ADICIONAL;CORRECCIÓN LIQUIDA;STRATEGIC
8024254;3086126100838;SHAKNSQUE BL2+1 SPEGRPRO 22 EU;3;10;10;6,71;25%;5%;4,781 €;1,594 €;;;9%;4,580 €;1,527 €;;;;;;STRATEGIC
9878272;3086123570481;ST SHAKE N SQUEEZE BL3 22 EU;3;10;10;7,93;25%;5%;5,650 €;1,883 €;;;9%;5,412 €;1,804 €;;;;;;STRATEGIC
895951;3086123277359;EASY CORRECT BCL VP 15+5 EU;20;8;1;33,65;25%;5%;23,976 €;1,199 €;;;9%;22,966 €;1,148 €;;;;REGALO 5 UDS INCLUIDOS PACK;VALUE PACK EASY CORRECT;STRATEGIC
8290352;3086126644530;EASY CORRECT 12M BOX10 EU;10;12;1;22,43;25%;5%;15,981 €;1,598 €;13,265 €;1,326 €;9%;15,308 €;1,531 €;12,706 €;1,271 €;17%;PROMO 17% ADICIONAL;CORRECTORES CINTA 2;STRATEGIC
8290353;3086126644530;EASY CORRECT BCL B10 WRAP EU;10;12;1;22,43;25%;5%;15,981 €;1,598 €;;;9%;15,308 €;1,531 €;;;;;;STRATEGIC
8395492;3086126698229;EASY CORRECT 12M BL 2+1 EU;3;10;10;7,47;25%;5%;5,322 €;1,774 €;;;9%;5,098 €;1,699 €;;;;;;STRATEGIC
890619;3086123238961;POCKET MOUSE 10M BL2+1 EU;3;10;10;9,15;25%;5%;6,519 €;2,173 €;;;9%;6,245 €;2,082 €;;;;;;STRATEGIC
935587;3086123424388;POCKET MOUSE BCL VP 15+5 EU;20;8;1;42,77;25%;5%;30,474 €;1,524 €;;;9%;29,191 €;1,460 €;;;;;;STRATEGIC
997200;3086123640115;ST TIPPEX POCKETBUBBLE40 20 SP;40;1;1;115,76;25%;5%;82,479 €;2,062 €;;;9%;79,006 €;1,975 €;;;;;;STRATEGIC
8207892;70330510364;POCKET MOUSE 10M BOX10 BCL EU;10;20;1;28,52;25%;5%;20,321 €;2,032 €;16,866 €;1,687 €;9%;19,465 €;1,946 €;16,156 €;1,616 €;17%;PROMO 17% ADICIONAL;CORRECTORES CINTA 2;STRATEGIC
8221362;70330510364;POKETMOUSE10M WRAP BCL B10 EU;10;20;1;28,52;25%;5%;20,321 €;2,032 €;;;9%;19,465 €;1,946 €;;;;;;STRATEGIC
8207901;70330510340;POCKET MOUSE 10M BL1 EU;1;10;10;4,48;25%;5%;3,192 €;3,192 €;;;9%;3,058 €;3,058 €;;;;;;STRATEGIC
8207912;70330510357;POCKET MOUSE 10M BL2 EU;2;10;10;8,50;25%;5%;6,056 €;3,028 €;;;9%;5,801 €;2,901 €;;;;;;STRATEGIC
8221351;70330512085;MINI PMOUSE WRAPPED B10 BCL EU;10;12;1;20,38;25%;5%;14,521 €;1,452 €;;;9%;13,909 €;1,391 €;;;;;;STRATEGIC
9325641;70330512085;CORR TAPE MPM TIP BCL B10 EU;10;10;10;20,38;25%;5%;14,521 €;1,452 €;;;9%;13,909 €;1,391 €;;;;;;STRATEGIC
932564;70330512085;CORR TAPE MPM TIP BCL B10 EU;10;10;1;20,38;25%;5%;14,521 €;1,452 €;;;9%;13,909 €;1,391 €;;;;;;STRATEGIC
935644;3086123424951;MPM WRAPPED BCL BUBBLE 60 EU;60;1;1;123,60;25%;5%;88,065 €;1,468 €;;;9%;84,357 €;1,406 €;;;;;;STRATEGIC
964892;3086123538801;STAT - CLIPSTRIP MPM 18 BE;36;1;1;76,92;25%;5%;54,806 €;1,522 €;;;9%;52,498 €;1,458 €;;;;;;STRATEGIC
8128704;70330512061;MINI POCKET MOUSE BL1 EU;1;10;10;3,30;25%;5%;2,351 €;2,351 €;;;9%;2,252 €;2,252 €;;;;;;STRATEGIC
8128741;70330512078;MINI POCKET MOUSE BL2 EU;2;10;10;6,41;25%;5%;4,567 €;2,284 €;;;9%;4,375 €;2,187 €;;;;;;STRATEGIC
8129221;3086126100173;MINI POCKET MOUSE BL3 EU;3;10;10;9,42;25%;5%;6,712 €;2,237 €;;;9%;6,429 €;2,143 €;;;;;;STRATEGIC
8983742;3086126615240;MINI POCKET MOUSE BL2+1 EU;3;10;10;6,41;25%;5%;4,567 €;1,522 €;;;9%;4,375 €;1,458 €;;;;;;STRATEGIC
515522;3086123730465;MPM BL2 + 1 MTT FREE EU;3;10;10;9,96;25%;5%;7,097 €;2,366 €;;;9%;6,798 €;2,266 €;;;;;;STRATEGIC
9291861;3086123397125;MPM STD FS BL5 18 FR;5;30;30;15,33;25%;5%;10,923 €;2,185 €;;;9%;10,463 €;2,093 €;;;;;;STRATEGIC
9460451;3086123477292;MPM FORMATSPEC BL4 18 FR;4;30;30;9,42;25%;5%;6,712 €;1,678 €;;;9%;6,429 €;1,607 €;;;;;;STRATEGIC
8104755;3086126101385;ECO EXACT LINER BCL B10 EU;10;12;1;29,77;25%;5%;21,211 €;2,121 €;;;9%;20,318 €;2,032 €;;;;;;STRATEGIC
8104756;3086126101385;ECO EXACTLINER WRAP BCL B10 EU;10;12;1;29,77;25%;5%;21,211 €;2,121 €;;;9%;20,318 €;2,032 €;;;;;;STRATEGIC
8680772;3086126101361;ECO EXACT LINER BL1 EU;1;10;10;4,73;25%;5%;3,370 €;3,370 €;;;9%;3,228 €;3,228 €;;;;;;STRATEGIC
512896;3086123721869;ST ECO EASY REFILL +REF 23 EU;2;10;10;5,07;25%;5%;3,612 €;1,806 €;;;9%;3,460 €;1,730 €;;;;;;STRATEGIC
8794401;3086123170186;ECO EASYREF BL1+1REFIL FREE EU;2;10;10;5,07;25%;5%;3,612 €;1,806 €;;;9%;3,460 €;1,730 €;;;;;;STRATEGIC
8444464;3086126726151;EASY COR BL2+1SNS FREE 22 EU;3;10;10;7,47;25%;5%;5,322 €;1,774 €;;;9%;5,098 €;1,699 €;;;;;;STRATEGIC
9674692;3086123652989;TIPPX BL2 MPM+SNS SPEGRPR22 EU;2;10;10;6,32;25%;5%;4,503 €;2,252 €;;;9%;4,313 €;2,157 €;;;;;;STRATEGIC
8959331;3086123277175;SOFT GRIP WRAPPED BCL B10 EU;10;12;1;23,38;25%;5%;16,658 €;1,666 €;;;9%;15,957 €;1,596 €;;;;;;STRATEGIC
895933;3086123277175;SOFT GRIP BCL B10 EU;10;12;1;23,38;25%;5%;16,658 €;1,666 €;14,160 €;1,416 €;9%;15,957 €;1,596 €;13,563 €;1,356 €;15%;PROMO 15% ADICIONAL;CORRECTORES CINTA 1;STRATEGIC
900338;3086123302235;SOFT GRIP TIPP EX BL1 EU;1;10;10;3,84;25%;5%;2,736 €;2,736 €;;;9%;2,621 €;2,621 €;;;;;;STRATEGIC
900339;3086123302242;SOFT GRIP BL2+1 EU;3;10;10;7,48;25%;5%;5,330 €;1,777 €;;;9%;5,105 €;1,702 €;;;;;;STRATEGIC
926395;3086123379831;MPM FASHION BL2 EU;2;10;10;6,68;25%;5%;4,760 €;2,380 €;;;9%;4,559 €;2,280 €;;;;;;STRATEGIC
926396;3086123379848;MPM FASHION BL2+1 EU;3;30;30;6,68;25%;5%;4,760 €;1,587 €;;;9%;4,559 €;1,520 €;;;;;;STRATEGIC
926397;3086123379855;MPM FASHION BCL BOX 10 EU;10;10;1;21,77;25%;5%;15,511 €;1,551 €;12,874 €;1,287 €;9%;14,858 €;1,486 €;12,332 €;1,233 €;17%;PROMO 17% ADICIONAL;CORRECTORES CINTA 2;STRATEGIC
931860;3086123403765;MPM FASH BUBBLE 40 WRAPPED EU;40;1;1;87,07;25%;5%;62,037 €;1,551 €;41,565 €;1,039 €;9%;59,425 €;1,486 €;39,815 €;0,995 €;33%;PROMO 33% ADICIONAL;BUBBLE POCKET MOUSE FASHION;STRATEGIC
512899;3086123721890;ST ECO PURE MINI X2 23 EU;2;10;10;;25%;5%;0,000 €;0,000 €;;;9%;0,000 €;0,000 €;;;;;;STRATEGIC
918463;3086123340077;PURE MINI TAPE BL1 EU;1;10;10;3,97;25%;5%;2,829 €;2,829 €;;;9%;2,710 €;2,710 €;;;;;;STRATEGIC
9211831;3086123354555;PURE MINI FS BL3 18 EU;3;10;10;7,56;25%;5%;5,387 €;1,796 €;;;9%;5,160 €;1,720 €;;;;;;STRATEGIC
918466;3086123340107;PURE MINI TAPE BCL BOX10 EU;10;12;1;23,73;25%;5%;16,908 €;1,691 €;;;9%;16,196 €;1,620 €;;;;;;STRATEGIC
918467;3086123340107;PURE MINI TAPE BCL B10 WRAP EU;10;12;1;23,77;25%;5%;16,936 €;1,694 €;;;9%;16,223 €;1,622 €;;;;;;STRATEGIC
982879;3086123657182;TIPP EX CORR TAPE 8M BL1 EU;1;10;10;3,82;25%;5%;2,722 €;2,722 €;;;9%;2,607 €;2,607 €;;;;;;STRATEGIC
982880;3086123657199;TIPP EX CORR TAPE 8M BL2 EU;2;10;10;4,18;25%;5%;2,978 €;1,489 €;;;9%;2,853 €;1,426 €;;;;;;STRATEGIC
993209;3086123662346;ST BL6 MTT 21 FR;6;10;10;22,30;25%;5%;15,889 €;2,648 €;;;9%;15,220 €;2,537 €;;;;;;STRATEGIC
8705001;3086126600239;MICRO TAPE TWIST BL1 EU;1;10;10;3,91;25%;5%;2,786 €;2,786 €;;;9%;2,669 €;2,669 €;;;;;;STRATEGIC
8706142;3086123120044;M TAPE TWIST BLU BCL B10 EU;10;10;1;23,38;25%;5%;16,658 €;1,666 €;14,160 €;1,416 €;9%;15,957 €;1,596 €;13,563 €;1,356 €;15%;PROMO 15% ADICIONAL;CORRECTORES CINTA 1;STRATEGIC
8706151;3086123120051;MT TWIST ASSORTED BCL B10 EU;10;10;1;23,38;25%;5%;16,658 €;1,666 €;;;9%;15,957 €;1,596 €;;;;;;STRATEGIC
8794311;3086126600246;MICRO TAPE TWIST BL2 AST EU;2;10;10;7,43;25%;5%;5,294 €;2,647 €;;;9%;5,071 €;2,535 €;;;;;;STRATEGIC
8794321;3086123170100;M TAPE TWIST BCL BUBBLE 60 EU;60;1;1;140,25;25%;5%;99,928 €;1,665 €;74,946 €;1,249 €;9%;95,721 €;1,595 €;71,790 €;1,197 €;25%;PROMO 25% ADICIONAL;BUBBLE MICRO TAPE TWIST;STRATEGIC
8794381;3086126672595;MICRO TAPE TWIST BL2+1 AST EU;3;10;10;7,61;25%;5%;5,422 €;1,807 €;;;9%;5,194 €;1,731 €;;;;;;STRATEGIC
8516810;3086126753904;MPM DECORS BL2+1 FREE 25 EU;3;10;10;6,81;25%;5%;4,852 €;1,617 €;;;9%;4,648 €;1,549 €;;;;;;STRATEGIC
8516809;3086126753904;MPM DECORS 2022 BL2+1 FREE EU;3;10;10;6,81;25%;5%;4,852 €;1,617 €;;;9%;4,648 €;1,549 €;;;;;;STRATEGIC
8695978;3086126773872;MPM DECORS BL2 25 EU;2;10;10;6,81;25%;5%;4,852 €;2,426 €;;;9%;4,648 €;2,324 €;;;;;;STRATEGIC
8695977;3086126773872;MPM DECORS 2022 BL2 EU;2;10;10;6,81;25%;5%;4,852 €;2,426 €;;;9%;4,648 €;2,324 €;;;;;;STRATEGIC
8922366;3086123249387;MPM DECORS BCL B10 25​ EU;10;12;1;22,09;25%;5%;15,739 €;1,574 €;;;9%;15,076 €;1,508 €;;;;;;STRATEGIC
8922365;3086123249387;MPM DECORS BCL B10 22 EU;10;12;1;22,09;25%;5%;15,739 €;1,574 €;;;9%;15,076 €;1,508 €;;;;;;STRATEGIC
8922376;3086123249394;MPM DECOR BUBBLE40 BCL 25 EU;40;1;1;90,17;25%;5%;64,246 €;1,606 €;;;9%;61,541 €;1,539 €;;;;;;STRATEGIC
8922375;3086123249394;MPM DEC22 BUBBLE40 BCL WRAP EU;40;1;1;90,17;25%;5%;64,246 €;1,606 €;;;9%;61,541 €;1,539 €;;;;;;STRATEGIC
507373;3086123696877;KID COULEUR CW18 MIF FR;18;26;26;5,92;25%;5%;4,218 €;0,234 €;;;9%;4,040 €;0,224 €;;;;;;STRATEGIC
515382;3086123729070;ST CLSTR CR KIDS BTS 23 BE;144;1;1;57,36;25%;5%;40,869 €;0,284 €;;;9%;39,148 €;0,272 €;;;;;;STRATEGIC
9374432;3086123431836;KIDCOUL750 CBW36 21 EU;36;20;20;13,80;25%;5%;9,833 €;0,273 €;;;9%;9,419 €;0,262 €;;;;;;STRATEGIC
516820;3086123431836;CF.KID750.CBW36 23 EU;36;12;12;13,80;25%;5%;9,833 €;0,273 €;4,916 €;0,137 €;9%;9,419 €;0,262 €;4,709 €;0,131 €;50%;PROMO 50% ADICIONAL;KID COULEUR;STRATEGIC
8878371;3086126669199;KID COULEUR PROMO CP 21 EU;144;10;1;53,93;25%;5%;38,425 €;0,267 €;;;9%;36,807 €;0,256 €;;;;;;STRATEGIC
9202936;3270220002727;CF.KID750.CBW12 21 EU;12;25;25;4,78;25%;5%;3,406 €;0,284 €;;;9%;3,262 €;0,272 €;;;;;;STRATEGIC
9375111;3086123356313;KIDCOUL FLUO CBW18 FSCT26 21EU;18;26;26;5,92;25%;5%;4,218 €;0,234 €;;;9%;4,040 €;0,224 €;;;;;;STRATEGIC
9246623;3086123368828;CF KID750 CBW12 FORM SPEC21 EU;12;25;25;3,98;25%;5%;2,836 €;0,236 €;1,418 €;0,118 €;9%;2,716 €;0,226 €;1,358 €;0,113 €;50%;PROMO 50% ADICIONAL;KID COULEUR;STRATEGIC
9246622;3086123368828;CF KID750 CBW12 FS 21 UK BE FR;12;25;25;3,98;25%;5%;2,836 €;0,236 €;;;9%;2,716 €;0,226 €;;;;;;STRATEGIC
518281;3086123368828;CF KID750 OUT12 CBW12 FS PT SP;12;12;12;4,10;25%;5%;2,921 €;0,243 €;;;9%;2,798 €;0,233 €;;;;;;STRATEGIC
9375081;3270220002734;CF.KID750.CBW18 21 EU;18;26;26;7,07;25%;5%;5,037 €;0,280 €;;;9%;4,825 €;0,268 €;;;;;;STRATEGIC
8289771;3270220011408;CF.KID750.PLP36 21 EU;36;12;1;14,19;25%;5%;10,110 €;0,281 €;;;9%;9,685 €;0,269 €;;;;;;STRATEGIC
8418005;3270220093350;CF.KID750.CBW24 21 EU;24;25;25;9,43;25%;5%;6,719 €;0,280 €;;;9%;6,436 €;0,268 €;;;;;;STRATEGIC
9117373;3086123329256;KID COUL CW24 FORM SPEC 21 EU;24;25;25;7,08;25%;5%;5,045 €;0,210 €;2,522 €;0,105 €;9%;4,832 €;0,201 €;2,416 €;0,101 €;50%;PROMO 50% ADICIONAL;KID COULEUR;STRATEGIC
9213602;3086123356320;KID COULEUR FLUO OS CBW24 21EU;24;25;25;7,78;25%;5%;5,543 €;0,231 €;;;9%;5,310 €;0,221 €;;;;;;STRATEGIC
9375092;3086123329249;KID COUL CW18 FORM SPEC 21 EU;18;26;26;5,51;25%;5%;3,926 €;0,218 €;1,963 €;0,109 €;9%;3,761 €;0,209 €;1,880 €;0,104 €;50%;PROMO 50% ADICIONAL;KID COULEUR;STRATEGIC
9319421;3086123329249;KIDCOUL FS OC90 CW18 18 FR;18;90;90;5,51;25%;5%;3,926 €;0,218 €;;;9%;3,761 €;0,209 €;;;;;;STRATEGIC
520084;3086123751828;KID COUL PASTEL CW12 24 FR;12;25;25;4,74;25%;5%;3,377 €;0,281 €;;;9%;3,235 €;0,270 €;;;;;;STRATEGIC
8289663;3270220075516;1131 CFP KIDC XL CBW12 21 EU;12;72;12;8,71;25%;5%;6,206 €;0,517 €;;;9%;5,945 €;0,495 €;;;;;;STRATEGIC
8878342;3086126669205;KID COUL XL PROMO CP 21 EU;96;10;1;66,38;25%;5%;47,296 €;0,493 €;;;9%;45,304 €;0,472 €;;;;;;STRATEGIC
8289641;3270220001553;1121 VISA CFP CBW10 EU;10;48;12;9,13;25%;5%;6,505 €;0,651 €;;;9%;6,231 €;0,623 €;;;;;;STRATEGIC
8289651;3270220010326;1121 VISA CFP PLP18 EU;18;12;1;16,61;25%;5%;11,835 €;0,657 €;;;9%;11,336 €;0,630 €;;;;;;STRATEGIC
8299871;3086124000987;VISAQUARELLE X10 10PO+2 EU;120;4;1;108,58;25%;5%;77,363 €;0,645 €;;;9%;74,106 €;0,618 €;;;;;;STRATEGIC
946442;3086123415348;DECORALO CBW8 EU;8;25;25;9,77;25%;5%;6,961 €;0,870 €;;;9%;6,668 €;0,834 €;;;;;;STRATEGIC
9464421;3086123415348;DECORALO CBW8 21 EU;8;25;25;10,25;25%;5%;7,303 €;0,913 €;;;9%;6,996 €;0,874 €;;;;;;STRATEGIC
8289702;3270220076346;CF.DECO3000.PLP 12 21 EU;12;12;1;10,68;25%;5%;7,610 €;0,634 €;;;9%;7,289 €;0,607 €;;;;;;STRATEGIC
8412542;3086126706092;CF.DECO3000.DRUM30.AST 21 EU;30;18;1;26,49;25%;5%;18,874 €;0,629 €;;;9%;18,079 €;0,603 €;;;;;;STRATEGIC
8878322;3086124001816;DECORALO PROMO CLASSPACK 21 EU;48;10;1;41,43;25%;5%;29,519 €;0,615 €;;;9%;28,276 €;0,589 €;;;;;;STRATEGIC
983347;3086123657861;BIC COL FELT PEN D.CBW24 21 EU;24;15;15;12,42;25%;5%;8,849 €;0,369 €;;;9%;8,477 €;0,353 €;;;;;;STRATEGIC
8290121;3270220051800;VISA PLASTIC POT EU;36;12;1;11,52;25%;5%;8,208 €;0,228 €;;;9%;7,862 €;0,218 €;;;;;;STRATEGIC
8290131;3086124000239;VISA DRUM 84 EU;84;18;1;26,14;25%;5%;18,625 €;0,222 €;;;9%;17,841 €;0,212 €;;;;;;STRATEGIC
8290151;3270220010296;VISA BOX 24 RED EU;24;20;1;7,68;25%;5%;5,472 €;0,228 €;;;9%;5,242 €;0,218 €;;;;;;STRATEGIC
8290181;3270220010289;VISA BOX 24 BLUE EU;24;20;1;7,68;25%;5%;5,472 €;0,228 €;;;9%;5,242 €;0,218 €;;;;;;STRATEGIC
8290211;3270220010272;VISA BOX 24 BLACK EU;24;20;1;7,68;25%;5%;5,472 €;0,228 €;;;9%;5,242 €;0,218 €;;;;;;STRATEGIC
9117382;3086123329263;VISA 880 CBW18 SP FORMAT 21 EU;18;24;24;4,82;25%;5%;3,434 €;0,191 €;;;9%;3,290 €;0,183 €;;;;;;STRATEGIC
8878381;3086124001038;VISA PROMO CP EU;144;10;1;43,49;25%;5%;30,987 €;0,215 €;;;9%;29,682 €;0,206 €;;;;;;STRATEGIC
8886811;3270220002765;VISA 880 CBW18 SAF 21 EU;18;24;24;5,81;25%;5%;4,140 €;0,230 €;;;9%;3,965 €;0,220 €;;;;;;STRATEGIC
8886956;3270220002758;CF.VISA 880 CBW12 21 EU;12;25;25;3,87;25%;5%;2,757 €;0,230 €;;;9%;2,641 €;0,220 €;;;;;;STRATEGIC
8969962;3086123174337;BIC COL FELT PEN D.CBW12 21 EU;12;25;25;6,15;25%;5%;4,382 €;0,365 €;;;9%;4,197 €;0,350 €;;;;;;STRATEGIC
8970981;3086123286047;VISA SAF 880 CBW 20+4 21 EU;24;15;15;5,51;25%;5%;3,926 €;0,164 €;;;9%;3,761 €;0,157 €;;;;;;STRATEGIC
887839;3086124001045;VISA XL PROMO CP 2010 EU;96;10;1;52,38;25%;5%;37,321 €;0,389 €;;;9%;35,749 €;0,372 €;;;;;;STRATEGIC
8878392;3086124001045;VISA XL PROMO CLASS PACK 21 EU;96;10;1;52,38;25%;5%;37,321 €;0,389 €;;;9%;35,749 €;0,372 €;;;;;;STRATEGIC
8290052;3270220013419;1161 ECO VISA XL BX24 EU;24;27;1;13,57;25%;5%;9,669 €;0,403 €;;;9%;9,262 €;0,386 €;;;;;;STRATEGIC
